folioviv,foliohog,huespedes,huesp_come,trabaja_do,cuid_perso,lavandero,chofer,cocinero,jardinero,tot_integ,tot_hom,tot_muj
0601380196,1,0, , , , , , , ,7,4,3
0601390011,1,0, ,1,2,2,2,2,2,3,1,2
0601390026,1,0, , , , , , , ,3,2,1
0601390047,1,0, , , , , , , ,2,1,1
0601390064,1,0, ,1,2,2,2,2,2,6,2,4
0601390095,1,0, , , , , , , ,5,4,1
0601390127,1,0, , , , , , , ,2,1,1
0601390136,1,0, , , , , , , ,2,1,1
0601390150,1,0, , , , , , , ,3,2,1
0601390171,1,0, , , , , , , ,4,2,2
0601390204,1,0, , , , , , , ,4,3,1
0601390212,1,0, , , , , , , ,4,2,2
0601390221,1,0, , , , , , , ,5,2,3
0601390236,1,0, , , , , , , ,2,1,1
0601390254,1,0, , , , , , , ,5,3,2
0601390267,1,0, , , , , , , ,3,2,1
0601390280,1,0, , , , , , , ,4,2,2
0601390300,1,0, , , , , , , ,3,2,1
0601390316,1,0, , , , , , , ,4,3,1
0601402008,1,0, , , , , , , ,6,3,3
0601402016,1,0, , , , , , , ,1,1,0
0601402026,1,0, , , , , , , ,2,1,1
0601402038,1,0, , , , , , , ,3,1,2
0601402046,1,0, , , , , , , ,4,2,2
0601402066,1,0, , , , , , , ,1,0,1
0601402075,1,0, , , , , , , ,4,2,2
0601402105,1,0, , , , , , , ,2,1,1
0601402118,1,0, , , , , , , ,2,1,1
0601402132,1,0, , , , , , , ,1,1,0
0601402139,1,0, , , , , , , ,2,1,1
0601402145,1,0, , , , , , , ,3,1,2
0601402156,1,0, , , , , , , ,3,1,2
0601402185,1,0, , , , , , , ,9,6,3
0601402228,1,0, , , , , , , ,2,0,2
0601402238,1,0, , , , , , , ,1,1,0
0601402248,1,0, , , , , , , ,3,2,1
0601403013,1,0, , , , , , , ,5,2,3
0601403038,1,0, , , , , , , ,4,3,1
0601403049,1,0, , , , , , , ,4,2,2
0601403068,1,0, , , , , , , ,1,1,0
0601403093,1,0, , , , , , , ,6,3,3
0601403096,1,0, , , , , , , ,5,3,2
0601403102,1,0, , , , , , , ,8,4,4
0601403114,1,0, , , , , , , ,1,1,0
0601403125,1,0, , , , , , , ,2,1,1
0601403135,1,0, , , , , , , ,5,1,4
0601403140,1,0, , , , , , , ,6,5,1
0601403152,1,0, , , , , , , ,2,1,1
0601403161,1,0, , , , , , , ,8,5,3
0601403175,1,0, , , , , , , ,4,3,1
0601403177,1,0, , , , , , , ,5,3,2
0601403187,1,0, , , , , , , ,7,4,3
0601403212,1,0, , , , , , , ,5,3,2
0601403227,1,0, , , , , , , ,3,1,2
0601403241,1,0, , , , , , , ,4,1,3
0601403246,1,0, , , , , , , ,3,2,1
0601412021,1,0, , , , , , , ,2,1,1
0601412041,1,0, , , , , , , ,4,1,3
0601412047,1,0, , , , , , , ,5,3,2
0601412059,1,0, , , , , , , ,4,1,3
0601412068,1,0, , , , , , , ,2,1,1
0601412080,1,0, , , , , , , ,5,3,2
0601412088,1,0, , , , , , , ,3,1,2
0601412103,1,0, , , , , , , ,3,1,2
0601412116,1,0, , , , , , , ,1,1,0
0601412147,1,0, , , , , , , ,4,3,1
0601412157,1,0, , , , , , , ,2,1,1
0601412188,1,0, , , , , , , ,2,1,1
0601412191,1,0, , , , , , , ,1,0,1
0601412208,1,0, , , , , , , ,4,1,3
0601412220,1,0, , , , , , , ,1,1,0
0601412238,1,0, , , , , , , ,2,1,1
0601412247,1,0, , , , , , , ,5,2,3
0601416003,1,0, , , , , , , ,2,1,1
0601416013,1,0, , , , , , , ,3,2,1
0601416054,1,0, , , , , , , ,2,1,1
0601416075,1,0, , , , , , , ,1,1,0
0601416093,1,0, , , , , , , ,1,0,1
0601416106,1,0, , , , , , , ,3,1,2
0601416120,1,0, , , , , , , ,2,1,1
0601416135,1,0, , , , , , , ,1,0,1
0601416149,1,0, , , , , , , ,2,1,1
0601416164,1,0, ,1,2,2,2,2,2,2,1,1
0601416174,1,0, , , , , , , ,3,1,2
0601416187,1,0, ,1,1,2,2,2,2,6,1,5
0601416204,1,0, , , , , , , ,6,4,2
0601416221,1,0, , , , , , , ,2,0,2
0601416234,1,0, ,1,2,2,2,2,2,1,1,0
0601416245,1,0, , , , , , , ,1,1,0
0601416258,1,0, , , , , , , ,3,0,3
0601416274,1,0, ,1,2,2,2,2,2,3,1,2
0601416288,1,0, ,1,2,2,2,2,2,2,1,1
0601416299,1,0, , , , , , , ,3,0,3
0601441009,1,0, , , , , , , ,4,3,1
0601441017,1,0, , , , , , , ,2,1,1
0601441033,1,0, , , , , , , ,2,1,1
0601441051,1,0, , , , , , , ,1,1,0
0601441059,1,0, , , , , , , ,2,0,2
0601441073,1,0, , , , , , , ,4,3,1
0601441087,1,0, , , , , , , ,4,3,1
0601441104,1,0, , , , , , , ,1,1,0
0601441116,1,0, , , , , , , ,2,0,2
0601441125,1,0, , , , , , , ,2,1,1
0601441134,1,0, , , , , , , ,3,2,1
0601441144,1,0, , , , , , , ,2,0,2
0601441158,1,0, , , , , , , ,2,1,1
0601441167,1,0, , , , , , , ,4,2,2
0601441175,1,0, , , , , , , ,5,3,2
0601441190,1,0, , , , , , , ,2,1,1
0601446009,1,0, , , , , , , ,4,1,3
0601446058,1,0, , , , , , , ,2,1,1
0601446075,1,0, , , , , , , ,3,2,1
0601446101,1,0, , , , , , , ,1,1,0
0601446119,1,0, , , , , , , ,3,1,2
0601446135,1,0, , , , , , , ,2,1,1
0601446150,1,0, , , , , , , ,4,1,3
0601446163,1,0, , , , , , , ,3,1,2
0601446188,1,0, , , , , , , ,5,4,1
0601446204,1,0, , , , , , , ,4,1,3
0601446216,1,0, , , , , , , ,4,1,3
0601446272,1,0, , , , , , , ,7,2,5
0601446292,1,0, , , , , , , ,1,0,1
0601446341,1,0, , , , , , , ,4,3,1
0601446351,1,0, , , , , , , ,2,0,2
0601446361,1,0, , , , , , , ,3,1,2
0601449004,1,0, , , , , , , ,6,4,2
0601449012,1,0, , , , , , , ,5,1,4
0601449020,1,0, , , , , , , ,3,2,1
0601449027,1,0, , , , , , , ,1,1,0
0601449036,1,0, , , , , , , ,2,2,0
0601449053,1,0, , , , , , , ,4,2,2
0601449057,1,0, , , , , , , ,4,2,2
0601449078,1,0, , , , , , , ,3,2,1
0601449086,1,0, , , , , , , ,5,0,5
0601449097,1,0, , , , , , , ,2,1,1
0601449104,1,0, , , , , , , ,4,3,1
0601449122,1,0, , , , , , , ,5,3,2
0601449131,1,0, , , , , , , ,5,4,1
0601449142,1,0, ,1,2,2,2,2,2,1,1,0
0601449153,1,0, , , , , , , ,1,1,0
0601449171,1,0, , , , , , , ,1,1,0
0601449179,1,0, , , , , , , ,3,1,2
0601449193,1,0, , , , , , , ,2,1,1
0601500014,1,0, , , , , , , ,5,2,3
0601500016,1,0, , , , , , , ,2,2,0
0601500037,1,0, , , , , , , ,2,0,2
0601500052,1,0, , , , , , , ,3,2,1
0601500059,1,0, ,1,2,2,2,2,2,1,1,0
0601500095,1,0, , , , , , , ,4,2,2
0601500104,1,0, , , , , , , ,1,1,0
0601500130,1,0, , , , , , , ,5,4,1
0601500138,1,0, , , , , , , ,2,1,1
0601500165,1,0, , , , , , , ,6,2,4
0601500189,1,0, , , , , , , ,3,2,1
0601500196,1,0, , , , , , , ,3,2,1
0601500209,1,0, , , , , , , ,3,2,1
0601500227,1,0, , , , , , , ,4,3,1
0601500234,1,0, , , , , , , ,3,2,1
0601501011,1,0, , , , , , , ,6,4,2
0601501025,1,0, , , , , , , ,17,8,9
0601501046,1,0, , , , , , , ,3,2,1
0601501061,1,0, , , , , , , ,5,2,3
0601501080,1,0, , , , , , , ,5,1,4
0601501095,1,0, , , , , , , ,3,1,2
0601501118,1,0, , , , , , , ,1,1,0
0601501137,1,0, , , , , , , ,3,1,2
0601501157,1,0, , , , , , , ,2,1,1
0601501187,1,0, , , , , , , ,2,1,1
0601501196,1,0, , , , , , , ,3,0,3
0601501196,2,0, , , , , , , ,5,3,2
0601501210,1,0, , , , , , , ,5,4,1
0601501230,1,0, , , , , , , ,4,1,3
0601501243,1,0, , , , , , , ,4,2,2
0601501259,1,0, , , , , , , ,4,1,3
0601501280,1,0, , , , , , , ,1,0,1
0601501290,1,0, , , , , , , ,4,2,2
0601501297,1,0, , , , , , , ,6,4,2
0601501297,2,0, , , , , , , ,3,2,1
0601501308,1,0, , , , , , , ,2,1,1
0601510008,1,0, , , , , , , ,4,1,3
0601510058,1,0, , , , , , , ,5,1,4
0601510072,1,0, , , , , , , ,7,1,6
0601510084,1,0, , , , , , , ,6,2,4
0601510119,1,0, , , , , , , ,3,2,1
0601510136,1,0, , , , , , , ,3,2,1
0601510163,1,0, , , , , , , ,5,1,4
0601510187,1,0, , , , , , , ,2,1,1
0601510202,1,0, , , , , , , ,3,2,1
0601510216,1,0, , , , , , , ,5,1,4
0601510227,1,0, , , , , , , ,3,1,2
0601510243,1,0, , , , , , , ,5,3,2
0601510262,1,0, , , , , , , ,5,3,2
0601510284,1,0, , , , , , , ,1,0,1
0601510302,1,0, , , , , , , ,6,5,1
0601510315,1,0, , , , , , , ,3,2,1
0601510320,1,0, ,1,2,2,2,2,2,1,0,1
0601510335,1,0, , , , , , , ,1,1,0
0601520004,1,0, , , , , , , ,2,1,1
0601520031,1,0, , , , , , , ,7,5,2
0601520049,1,0, , , , , , , ,5,2,3
0601520055,1,0, , , , , , , ,4,1,3
0601520074,1,0, , , , , , , ,3,2,1
0601520097,1,0, , , , , , , ,4,3,1
0601520120,1,0, , , , , , , ,4,2,2
0601520142,1,0, ,1,2,2,2,2,2,1,0,1
0601520163,1,0, , , , , , , ,7,5,2
0601520199,1,0, , , , , , , ,4,2,2
0601520218,1,0, , , , , , , ,5,4,1
0601520243,1,0, , , , , , , ,2,1,1
0601520276,1,0, , , , , , , ,1,1,0
0601520299,1,0, , , , , , , ,5,2,3
0601520305,1,0, , , , , , , ,4,3,1
0601520331,1,0, , , , , , , ,4,2,2
0601520356,1,0, , , , , , , ,4,3,1
0601520371,1,0, , , , , , , ,5,3,2
0601520393,1,0, , , , , , , ,6,3,3
0601520405,1,0, , , , , , , ,4,3,1
0601528003,1,0, , , , , , , ,3,1,2
0601528018,1,0, , , , , , , ,1,1,0
0601528030,1,0, , , , , , , ,5,4,1
0601528036,1,0, , , , , , , ,1,1,0
0601528050,1,0, , , , , , , ,4,2,2
0601528068,1,0, , , , , , , ,5,2,3
0601528078,1,0, , , , , , , ,2,1,1
0601528092,1,0, , , , , , , ,4,2,2
0601528095,1,0, , , , , , , ,15,7,8
0601528106,1,0, , , , , , , ,5,2,3
0601528111,1,0, , , , , , , ,4,2,2
0601528128,1,0, , , , , , , ,4,3,1
0601528138,1,0, ,1,2,2,2,2,2,5,2,3
0601528149,1,1,1, , , , , , ,7,1,6
0601528154,1,0, ,1,2,2,2,2,2,1,0,1
0601528173,1,0, , , , , , , ,3,2,1
0601528184,1,0, , , , , , , ,4,2,2
0601528194,1,0, , , , , , , ,1,1,0
0601531009,1,0, , , , , , , ,4,3,1
0601531021,1,0, , , , , , , ,1,0,1
0601531031,1,0, , , , , , , ,3,1,2
0601531043,1,0, , , , , , , ,6,3,3
0601531056,1,0, , , , , , , ,3,1,2
0601531057,1,0, ,1,2,2,2,2,2,1,1,0
0601531070,1,0, ,1,2,2,2,2,2,4,3,1
0601531088,1,0, , , , , , , ,2,1,1
0601531100,1,0, , , , , , , ,3,2,1
0601531111,1,0, , , , , , , ,2,1,1
0601531136,1,0, , , , , , , ,2,2,0
0601531156,1,0, , , , , , , ,5,3,2
0601531166,1,0, , , , , , , ,5,3,2
0601531185,1,0, , , , , , , ,4,2,2
0601531216,1,0, , , , , , , ,4,1,3
0601531228,1,0, , , , , , , ,2,1,1
0601531238,1,0, , , , , , , ,4,3,1
0601531252,1,0, , , , , , , ,1,1,0
0601548006,1,0, , , , , , , ,1,1,0
0601548030,1,0, , , , , , , ,4,2,2
0601548051,1,0, , , , , , , ,4,2,2
0601548069,1,0, , , , , , , ,4,2,2
0601548084,1,0, , , , , , , ,3,2,1
0601550029,1,0, , , , , , , ,1,1,0
0601550068,1,0, , , , , , , ,3,1,2
0601550103,1,0, , , , , , , ,1,0,1
0601550134,1,0, , , , , , , ,3,3,0
0601550166,1,0, , , , , , , ,6,3,3
0601553030,1,0, , , , , , , ,2,1,1
0601553071,1,0, ,1,2,2,2,2,1,1,1,0
0601553111,1,0, , , , , , , ,2,1,1
0601553196,1,0, , , , , , , ,5,4,1
0601553198,1,0, , , , , , , ,5,4,1
0660002032,1,0, , , , , , , ,5,4,1
0660002046,1,0, , , , , , , ,1,1,0
0660002052,1,0, , , , , , , ,6,3,3
0660002065,1,0, ,1,2,2,2,2,2,3,2,1
0660002074,1,0, , , , , , , ,1,1,0
0660002084,1,0, , , , , , , ,1,1,0
0660002112,1,0, , , , , , , ,2,1,1
0660002122,1,0, , , , , , , ,5,2,3
0660002183,1,0, , , , , , , ,3,0,3
0660024007,1,0, , , , , , , ,4,3,1
0660024013,1,0, , , , , , , ,1,0,1
0660024030,1,0, , , , , , , ,4,2,2
0660024046,1,0, , , , , , , ,6,3,3
0660024061,1,0, , , , , , , ,3,2,1
0660024073,1,0, , , , , , , ,5,2,3
0660024080,1,0, , , , , , , ,5,2,3
0660024105,1,0, , , , , , , ,5,2,3
0660024132,1,0, , , , , , , ,1,1,0
0660024143,1,0, , , , , , , ,1,0,1
0660024155,1,0, , , , , , , ,4,3,1
0660024169,1,0, ,1,2,2,2,2,2,3,2,1
0660024189,1,0, , , , , , , ,2,1,1
0660024194,1,0, , , , , , , ,1,1,0
0660024201,1,0, , , , , , , ,4,1,3
0660024203,1,0, , , , , , , ,4,1,3
0660024216,1,0, , , , , , , ,5,2,3
0660024235,1,0, , , , , , , ,2,1,1
0660024251,1,0, , , , , , , ,3,0,3
0660024263,1,0, , , , , , , ,1,1,0
0660028007,1,0, , , , , , , ,5,3,2
0660028018,1,0, ,1,2,2,2,2,2,5,3,2
0660028042,1,0, , , , , , , ,5,3,2
0660028057,1,0, , , , , , , ,3,2,1
0660028060,1,0, , , , , , , ,2,1,1
0660028076,1,0, , , , , , , ,3,2,1
0660028087,1,0, , , , , , , ,4,3,1
0660028096,1,0, , , , , , , ,3,1,2
0660028107,1,0, , , , , , , ,2,1,1
0660028118,1,0, , , , , , , ,2,1,1
0660028155,1,0, , , , , , , ,5,3,2
0660028166,1,0, , , , , , , ,4,2,2
0660028178,1,0, , , , , , , ,3,1,2
0660028190,1,0, , , , , , , ,5,3,2
0660028192,1,0, , , , , , , ,2,1,1
0660028203,1,0, , , , , , , ,4,3,1
0660028212,1,0, , , , , , , ,5,3,2
0660028224,1,0, , , , , , , ,5,1,4
0660035018,1,0, , , , , , , ,3,2,1
0660035019,1,0, , , , , , , ,2,1,1
0660035020,1,0, , , , , , , ,4,2,2
0660035021,1,0, , , , , , , ,3,1,2
0660035098,1,0, , , , , , , ,3,1,2
0660035099,1,0, , , , , , , ,7,2,5
0660035100,1,0, , , , , , , ,4,2,2
0660035101,1,0, , , , , , , ,1,0,1
0660035242,1,0, , , , , , , ,2,1,1
0660035243,1,0, , , , , , , ,2,1,1
0660035244,1,0, , , , , , , ,5,3,2
0660035245,1,0, , , , , , , ,2,1,1
0660035246,1,0, , , , , , , ,4,1,3
0660035262,1,0, , , , , , , ,5,3,2
0660035263,1,0, , , , , , , ,9,2,7
0660035264,1,0, , , , , , , ,6,4,2
0660035265,1,0, , , , , , , ,1,1,0
0660035266,1,0, , , , , , , ,8,2,6
0660035267,1,0, , , , , , , ,5,3,2
0660035406,1,0, , , , , , , ,3,2,1
0660051025,1,0, , , , , , , ,5,3,2
0660051026,1,0, , , , , , , ,4,3,1
0660051027,1,0, , , , , , , ,4,2,2
0660051028,1,0, , , , , , , ,4,3,1
0660051106,1,0, , , , , , , ,4,2,2
0660051107,1,0, , , , , , , ,4,2,2
0660051108,1,0, , , , , , , ,4,2,2
0660051109,1,0, , , , , , , ,4,2,2
0660051110,1,0, , , , , , , ,5,1,4
0660051146,1,0, , , , , , , ,5,3,2
0660051147,1,0, , , , , , , ,4,3,1
0660051149,1,0, ,1,2,2,2,2,2,4,3,1
0660051150,1,0, , , , , , , ,1,1,0
0660051201,1,0, , , , , , , ,1,0,1
0660051203,1,0, , , , , , , ,6,3,3
0660051204,1,0, , , , , , , ,3,2,1
0660051205,1,0, , , , , , , ,2,1,1
0660051206,1,0, , , , , , , ,1,1,0
0660076216,1,0, , , , , , , ,1,1,0
0660076217,1,0, , , , , , , ,1,1,0
0660076219,1,0, , , , , , , ,2,1,1
0660076220,1,0, , , , , , , ,1,1,0
0660076226,1,0, , , , , , , ,2,1,1
0660076227,1,0, , , , , , , ,1,1,0
0660076229,1,0, , , , , , , ,2,1,1
0660076315,1,0, , , , , , , ,3,1,2
0660076316,1,0, , , , , , , ,5,2,3
0660076317,1,0, , , , , , , ,5,2,3
0660076318,1,0, , , , , , , ,3,1,2
0660076319,1,0, , , , , , , ,5,3,2
0660076374,1,0, , , , , , , ,6,2,4
0660076375,1,0, , , , , , , ,6,2,4
0660076376,1,0, , , , , , , ,3,2,1
0660076377,1,0, , , , , , , ,5,2,3
0660076378,1,0, , , , , , , ,2,2,0
0660077001,1,0, , , , , , , ,2,1,1
0660077002,1,0, , , , , , , ,2,1,1
0660077003,1,0, , , , , , , ,2,2,0
0660077004,1,0, , , , , , , ,2,0,2
0660077005,1,0, ,2,1,2,2,2,2,5,3,2
0660077041,1,0, , , , , , , ,1,1,0
0660077042,1,0, , , , , , , ,3,2,1
0660077043,1,0, , , , , , , ,5,3,2
0660077044,1,0, , , , , , , ,5,2,3
0660077045,1,0, , , , , , , ,6,4,2
0660077051,1,0, , , , , , , ,2,1,1
0660077052,1,0, , , , , , , ,6,4,2
0660077053,1,0, , , , , , , ,2,1,1
0660077054,1,0, , , , , , , ,4,2,2
0660077055,1,0, , , , , , , ,2,1,1
0660077151,1,0, , , , , , , ,1,1,0
0660077152,1,0, , , , , , , ,2,1,1
0660077153,1,0, , , , , , , ,5,4,1
0660077155,1,0, ,1,2,2,2,2,2,1,0,1
0660080029,1,0, , , , , , , ,2,2,0
0660080043,1,0, , , , , , , ,1,1,0
0660080064,1,0, , , , , , , ,1,1,0
0660080078,1,0, , , , , , , ,5,4,1
0660080093,1,0, , , , , , , ,2,1,1
0660080113,1,0, , , , , , , ,1,0,1
0660080134,1,0, , , , , , , ,4,2,2
0660080151,1,0, , , , , , , ,2,1,1
0660080167,1,0, , , , , , , ,5,2,3
0660080172,1,0, , , , , , , ,5,4,1
0660080177,1,0, , , , , , , ,2,1,1
0660080199,1,0, , , , , , , ,4,3,1
0660080212,1,0, , , , , , , ,4,1,3
0660080227,1,0, , , , , , , ,3,2,1
0660080247,1,0, , , , , , , ,4,0,4
0660080279,1,0, , , , , , , ,5,3,2
0660080288,1,0, , , , , , , ,2,1,1
0660094018,1,0, , , , , , , ,2,1,1
0660094043,1,0, , , , , , , ,4,2,2
0660094062,1,0, , , , , , , ,1,1,0
0660094071,1,0, , , , , , , ,5,3,2
0660094094,1,0, , , , , , , ,3,1,2
0660094109,1,0, , , , , , , ,4,2,2
0660094118,1,0, , , , , , , ,4,3,1
0660094136,1,0, , , , , , , ,4,2,2
0660094164,1,0, , , , , , , ,1,1,0
0660094174,1,0, , , , , , , ,3,2,1
0660094189,1,0, , , , , , , ,4,4,0
0660094230,1,0, , , , , , , ,5,1,4
0660094234,1,0, , , , , , , ,2,0,2
0660094244,1,0, , , , , , , ,4,2,2
0660094256,1,0, , , , , , , ,3,1,2
0660094261,1,0, , , , , , , ,4,2,2
0660094268,1,0, , , , , , , ,3,2,1
0660094271,1,0, , , , , , , ,1,1,0
0660094281,1,0, , , , , , , ,4,2,2
0660098112,1,0, , , , , , , ,2,1,1
0660098113,1,0, , , , , , , ,2,1,1
0660098114,1,0, , , , , , , ,5,3,2
0660098115,1,0, , , , , , , ,6,3,3
0660098202,1,0, , , , , , , ,4,2,2
0660098203,1,0, , , , , , , ,4,3,1
0660098204,1,0, , , , , , , ,2,1,1
0660098211,1,0, , , , , , , ,3,1,2
0660098212,1,0, , , , , , , ,1,0,1
0660098213,1,0, , , , , , , ,4,2,2
0660098215,1,0, , , , , , , ,4,2,2
0660098276,1,0, ,1,2,2,2,2,2,1,0,1
0660098277,1,0, , , , , , , ,2,1,1
0660098377,1,0, , , , , , , ,2,1,1
0660102026,1,0, , , , , , , ,5,3,2
0660102027,1,0, , , , , , , ,3,1,2
0660102029,1,0, , , , , , , ,1,1,0
0660102030,1,0, , , , , , , ,2,1,1
0660102248,1,0, , , , , , , ,4,2,2
0660102252,1,0, , , , , , , ,4,2,2
0660102253,1,0, , , , , , , ,3,1,2
0660102254,1,0, , , , , , , ,8,3,5
0660102255,1,0, , , , , , , ,7,5,2
0660102284,1,0, , , , , , , ,4,1,3
0660102285,1,0, , , , , , , ,7,3,4
0660102287,1,0, , , , , , , ,1,1,0
0660102288,1,0, , , , , , , ,2,1,1
0660102341,1,0, , , , , , , ,3,2,1
0660102343,1,0, , , , , , , ,3,1,2
0660102487,1,0, , , , , , , ,7,5,2
0660102488,1,0, , , , , , , ,3,2,1
0700102015,1,0, , , , , , , ,3,0,3
0700102023,1,0, , , , , , , ,4,2,2
0700102051,1,0, , , , , , , ,6,3,3
0700102083,1,0, , , , , , , ,1,0,1
0700104002,1,0, , , , , , , ,3,1,2
0700104035,1,0, , , , , , , ,1,0,1
0700104068,1,0, , , , , , , ,7,4,3
0700104099,1,0, , , , , , , ,7,5,2
0700121010,1,0, , , , , , , ,4,2,2
0700121159,1,0, , , , , , , ,2,1,1
0700126015,1,0, , , , , , , ,4,1,3
0700126045,1,0, , , , , , , ,7,4,3
0700126064,1,0, , , , , , , ,5,3,2
0700126089,1,0, , , , , , , ,4,1,3
0700126101,1,0, , , , , , , ,4,1,3
0700152016,1,0, , , , , , , ,6,3,3
0700152056,1,0, , , , , , , ,2,1,1
0700152056,2,0, , , , , , , ,10,4,6
0700152075,1,0, , , , , , , ,7,4,3
0700152096,1,0, , , , , , , ,2,0,2
0700236011,1,0, , , , , , , ,3,2,1
0700236039,1,0, , , , , , , ,3,0,3
0700236113,1,0, , , , , , , ,6,2,4
0700236131,1,0, , , , , , , ,3,2,1
0700239019,1,0, , , , , , , ,4,2,2
0700239049,1,0, , , , , , , ,3,1,2
0700239068,1,0, , , , , , , ,2,1,1
0700239094,1,0, ,1,2,2,2,2,2,3,0,3
0700239118,1,0, , , , , , , ,5,1,4
0700251044,1,0, , , , , , , ,4,2,2
0700251047,1,0, ,1,2,2,2,2,2,3,1,2
0700251128,1,0, , , , , , , ,2,1,1
0700251172,1,0, , , , , , , ,2,1,1
0700279011,1,0, , , , , , , ,2,1,1
0700279045,1,0, , , , , , , ,9,7,2
0700279075,1,0, , , , , , , ,8,6,2
0700279141,1,0, , , , , , , ,1,1,0
0700279151,1,0, , , , , , , ,3,1,2
0700311002,1,0, , , , , , , ,4,3,1
0700311030,1,0, , , , , , , ,3,2,1
0700311030,2,0, , , , , , , ,2,1,1
0700311030,3,0, , , , , , , ,4,2,2
0700311059,1,0, , , , , , , ,2,1,1
0700311086,1,0, ,2,2,1,2,2,2,6,3,3
0700311138,1,0, , , , , , , ,3,1,2
0700331025,1,0, , , , , , , ,10,2,8
0700331033,1,0, , , , , , , ,5,4,1
0700331101,1,0, , , , , , , ,4,3,1
0700331136,1,0, , , , , , , ,4,1,3
0700349026,1,0, , , , , , , ,5,3,2
0700349072,1,0, , , , , , , ,5,3,2
0700349117,1,0, , , , , , , ,2,1,1
0700349149,1,0, , , , , , , ,3,1,2
0700349197,1,0, ,1,2,2,2,2,2,2,0,2
0700362007,1,0, ,1,2,2,1,2,1,4,1,3
0700362045,1,0, , , , , , , ,4,2,2
0700362058,1,0, , , , , , , ,3,1,2
0700362080,1,0, , , , , , , ,3,0,3
0700370016,1,0, , , , , , , ,5,1,4
0700370049,1,0, , , , , , , ,4,3,1
0700370084,1,0, , , , , , , ,2,0,2
0700370117,1,0, , , , , , , ,5,1,4
0700370150,1,0, ,1,2,2,2,2,1,5,1,4
0700480016,1,0, , , , , , , ,4,1,3
0700480038,1,0, , , , , , , ,2,1,1
0700480062,1,0, , , , , , , ,6,2,4
0700480077,1,0, , , , , , , ,3,2,1
0700480106,1,0, , , , , , , ,5,2,3
0700574013,1,0, ,1,2,2,2,2,1,1,0,1
0700574034,1,0, , , , , , , ,3,2,1
0700574072,1,0, , , , , , , ,2,1,1
0700574091,1,0, , , , , , , ,6,2,4
0700584010,1,0, , , , , , , ,1,1,0
0700584034,1,0, , , , , , , ,6,3,3
0700584080,1,0, , , , , , , ,2,1,1
0700584107,1,0, , , , , , , ,3,2,1
0700606046,1,0, , , , , , , ,5,3,2
0700606055,1,0, , , , , , , ,6,3,3
0700606067,1,0, , , , , , , ,5,1,4
0700606100,1,0, , , , , , , ,3,1,2
0700629005,1,0, , , , , , , ,3,1,2
0700629058,1,0, , , , , , , ,6,3,3
0700629096,1,0, , , , , , , ,5,2,3
0700629112,1,0, , , , , , , ,5,4,1
0700641006,1,0, , , , , , , ,3,1,2
0700641035,1,0, , , , , , , ,2,1,1
0700641093,1,0, , , , , , , ,3,2,1
0700641116,1,0, , , , , , , ,3,2,1
0700641121,1,0, , , , , , , ,3,2,1
0700675002,1,0, , , , , , , ,6,4,2
0700675024,1,0, , , , , , , ,4,0,4
0700675048,1,0, , , , , , , ,1,1,0
0700675062,1,0, , , , , , , ,1,1,0
0700680028,1,0, , , , , , , ,6,4,2
0700680076,1,0, , , , , , , ,4,2,2
0700680101,1,0, , , , , , , ,4,1,3
0700682091,1,0, , , , , , , ,5,3,2
0700682093,1,0, , , , , , , ,3,2,1
0700682113,1,0, , , , , , , ,1,1,0
0700682119,1,0, , , , , , , ,4,1,3
0700709020,1,0, , , , , , , ,5,4,1
0700709057,1,0, , , , , , , ,1,0,1
0700709079,1,0, , , , , , , ,5,2,3
0700709108,1,0, , , , , , , ,5,2,3
0700709114,1,0, , , , , , , ,1,0,1
0700718004,1,0, , , , , , , ,4,1,3
0700718026,1,0, , , , , , , ,4,3,1
0700718060,1,0, , , , , , , ,1,1,0
0700718083,1,3,0, , , , , , ,11,7,4
0700724007,1,0, , , , , , , ,4,2,2
0700724056,1,0, , , , , , , ,2,1,1
0700724107,1,0, , , , , , , ,4,2,2
0700724158,1,0, , , , , , , ,5,2,3
0700724201,1,0, , , , , , , ,1,0,1
0700745002,1,0, , , , , , , ,5,2,3
0700745019,1,0, , , , , , , ,3,1,2
0700745070,1,0, , , , , , , ,6,2,4
0700745090,1,0, , , , , , , ,3,1,2
0700750002,1,0, , , , , , , ,4,2,2
0700750028,1,0, , , , , , , ,4,2,2
0700750052,1,0, , , , , , , ,4,1,3
0700750074,1,0, , , , , , , ,2,1,1
0700750097,1,0, , , , , , , ,1,1,0
0700797045,1,0, ,2,1,2,2,2,2,4,3,1
0700797088,1,0, , , , , , , ,2,1,1
0700797128,1,0, , , , , , , ,5,2,3
0700811004,1,0, , , , , , , ,5,3,2
0700811030,1,0, , , , , , , ,4,2,2
0700811048,1,0, , , , , , , ,5,4,1
0700811071,1,0, , , , , , , ,3,2,1
0700811108,1,0, , , , , , , ,4,2,2
0700822002,1,0, ,1,1,2,2,2,2,4,1,3
0700822037,1,0, , , , , , , ,3,2,1
0700822055,1,0, , , , , , , ,2,1,1
0700844010,1,0, , , , , , , ,7,3,4
0700844054,1,0, , , , , , , ,3,2,1
0700844078,1,0, , , , , , , ,3,1,2
0700844112,1,0, , , , , , , ,3,1,2
0700852039,1,0, , , , , , , ,5,2,3
0700852045,1,0, , , , , , , ,5,3,2
0700852069,1,0, , , , , , , ,2,1,1
